record_id,deal_name,pipeline,deal_stage,deal_status,transformation_notes,deal_amount,deal_forecast,deal_certainty,deal_type,deal_source,deal_brand,deal_notes,deal_category,deal_created_date,deal_close_date,deal_company_id,deal_contact_id,deal_owner,original_stage,original_status,processing_date
7411,MIRZA,Sales Pipeline,Closed Won,Won,Deal successfully closed,7255000.0,7255000.0,100,FTK,,ICALPS,"Rx et Tx Testchip puis ASIC finaux
potentiellement en TSMC 40nm et en XFab 0.18um

7.25M€ + 0.83 en options pour indus des 22 circuits + 0.36 pour Metal fix Rx ....",Opportunity,2025-09-18 17:04:00,2025-09-18,20946,25625.0,31,Negotiating,Won,18/09/2025
7412,ADHIL - préétude,Sales Pipeline,Closed Lost,Lost,Deal closed as lost,90000.0,90000.0,5,,,ICALPS,ASIC pour AD-TEC,Opportunity,,2025-09-18,4282,4519.0,27,Construction offre,Lost,18/09/2025
7413,ADHIL-ASIC,Sales Pipeline,Closed Lost,Lost,Deal closed as lost,1420000.0,1420000.0,5,,,ICALPS,WP2 à 4,Opportunity,,2025-09-18,4282,4519.0,27,Construction offre,Lost,18/09/2025
7414,WEZEN - Avenant 1 - IP IO PAD,Sales Pipeline,Closed Won,Won,Deal successfully closed,30000.0,30000.0,100,Desogn_Service,,ICALPS,Développement IO PAD,Opportunity,2025-09-18 15:57:00,2025-09-18,2153,2217.0,31,Negotiating,Won,18/09/2025
7415,GRENAT - Additional partern,Sales Pipeline,Closed Won,Won,Deal successfully closed,3300.0,3300.0,100,FTK,,ICALPS,Commande nouveaux paterns,Opportunity,,2025-09-18,4247,19104.0,27,Negotiating,Won,18/09/2025
7416,ALYA : Avenant 2,Sales Pipeline,Closed Won,Won,Deal successfully closed,30000.0,30000.0,100,Desogn_Service,,ICALPS,nouveau DK,Opportunity,,2025-09-18,1076,1050.0,27,Negotiating,Won,18/09/2025
7417,Dosimetre,Sales Pipeline,Closed Dead,Lost,Moved to Closed Dead (abandoned + low certainty),0.0,0.0,1,,,ICALPS,Projet autour de FG,Opportunity,,2025-09-18,1075,1049.0,27,Evaluation technique,Abandonne,18/09/2025
7418,Alboran,Sales Pipeline,Closed Won,Won,Deal successfully closed,58000.0,58000.0,100,Desogn_Service,,ICALPS,"Design service BU ISS / MSP. 
Meeting le 13 Sept 2023 à Meylan
RFQ pour implémentation physique numérique.
Offre envoyé le 13 Oct 2023.",Opportunity,,2025-09-18,10263,12139.0,39,Negotiating,Won,18/09/2025
7419,ASIC Image controller,Sales Pipeline,Closed Lost,Lost,Deal closed as lost,0.0,0.0,1,FTK,,ICALPS,"Pense à un ASIC pour la fonction Image controller.
L'ASIC sera fait avec un de leur partenaire.",Opportunity,2025-09-18 02:53:00,2025-09-18,17476,25629.0,39,Identification,Lost,18/09/2025
7420,GRENAT - Prod lot 5 (23 wafers),Sales Pipeline,Closed Won,Won,Deal successfully closed,194543.33,194543.33,100,Production,,ICALPS,Commande des 23 wafers de bacup,Opportunity,2025-09-18 01:25:00,2025-09-18,4247,19104.0,27,Negotiating,Won,18/09/2025
7421,Grenat - Lot 5 marge,Sales Pipeline,Closed Won,Won,Deal successfully closed,9279.1,9279.1,100,Production,,ICALPS,Marge pour lot de 23 wafers,Opportunity,2025-09-18 02:43:00,2025-09-18,4247,19104.0,27,Negotiating,Won,18/09/2025
7422,Diomede Prestudy WP0 (AL8892Q),Studies Pipeline,Closed Won,Won,Deal successfully closed,61300.0,61300.0,100,Preetude,,ICALPS,"Automotive 2 channels led driver
ASIC ""clone"" TI avec IP de Diodes
Offre pour la pré-etude WP0. 65k$ sur 8 semaines
Le projet total sera de 900-1200k$, à confirmer à la fin du WP0",Study,,2025-09-18,20942,25618.0,39,Negotiating,Won,18/09/2025
7423,"Interface MIPI -> Ethernet, SpaceWire et/ou MIPI",Sales Pipeline,Closed Dead,Lost,Moved to Closed Dead (abandoned + low certainty),0.0,0.0,10,FTK,,ICALPS,"Un chiffrage préliminaire pour un développement et une production d’ASIC avec les paramètres suivants :
-	Technologie 28nm FDSOI de ST (remplaçable par une technologie équivalente si besoin)
-	Contrôleur Ethernet + PHY
-	Environ 500 K portes logiques. Le design numérique sera fourni par 3D PLUS sous forme de RTL non synthétisé.
-	LDO pour générer la tension cœur depuis une tension externe de 1,8 V
-	Un oscillateur (en option)
-	Interface DDR3 16 bits (en option)
-	Livraison en puces nues découpées, quantité TBC en fonction des contraintes de MPW.

L’objectif de cet ASIC sera de faire l’interface en un capteur vidéo d’un côté (en interface MIPI), et une interface utilisateur de l’autre (Ethernet, SpaceWire et/ou MIPI).
Il embarquera différents algorithmes de traitements vidéos développés par 3D PLUS, et inclus dans les portes logiques.

En Hold chez le cleint, pas de budget pour l'instant",Opportunity,2025-09-18 02:07:00,2025-09-18,1150,1223.0,39,,Abandonne,18/09/2025
7424,Reprise Capella,Sales Pipeline,Closed Won,Won,Deal successfully closed,80000.0,80000.0,100,Desogn_Service,,ICALPS,Reprise RDL,Opportunity,,2025-09-18,17484,24385.0,27,Negotiating,Won,18/09/2025
7425,Projet Arm33,Sales Pipeline,Closed Lost,Lost,Deal closed as lost,0.0,0.0,0,,,ICALPS,Dualcore,Opportunity,,2025-09-18,4342,25635.0,27,Evaluation technique,Lost,18/09/2025
7426,TG22,Sales Pipeline,Identified,In Progress,Default mapping applied,70000.0,70000.0,80,Desogn_Service,,ICALPS,Reprise macro TESIC,Opportunity,,2025-09-18,9103,10859.0,27,Construction offre,Abandonne,18/09/2025
7427,7 CH LDOs,Sales Pipeline,Closed Dead,Lost,Moved to Closed Dead (abandoned + low certainty),0.0,0.0,1,,,ICALPS,Target process interne Diodes  5V SPFAB,Opportunity,,2025-09-18,20942,25618.0,39,Qualified,Abandonne,18/09/2025
7428,ASIC Emmergy light,Sales Pipeline,Closed Dead,Lost,Moved to Closed Dead (abandoned + low certainty),0.0,0.0,10,,,ICALPS,N'est plus à l'ordre du jour.,Opportunity,2025-09-18 03:22:00,2025-09-18,20953,25633.0,39,Identification,Abandonne,18/09/2025
7429,ASIC pour Lidar,Sales Pipeline,Closed Dead,Lost,Moved to Closed Dead (abandoned + low certainty),0.0,0.0,1,,,ICALPS,Alim pour driver,Opportunity,,2025-09-18,20963,25644.0,27,Qualified,Abandonne,18/09/2025
7430,WESAT2,Sales Pipeline,Closed Won,Won,Deal successfully closed,15000.0,15000.0,100,Desogn_Service,,ICALPS,Nouvelle version,Opportunity,,2025-09-18,18686,23167.0,27,Negotiating,Won,18/09/2025
7431,Equipe pour verification UVM,Sales Pipeline,Closed Dead,Lost,Moved to Closed Dead (abandoned + low certainty),0.0,0.0,0,,,ICALPS,"cf courriel associé - 
équipe de 5 à 6 personnes avec ramp-up courant Q4'23 pour environ 9 à 12 mois sur un gros projet (équipe de verif de 20 personnes)

abandon - car pas assez de ressources pour répondre sereinement au besoin exprimé par Elsys",Opportunity,,2025-09-18,5808,25651.0,31,Qualified,Abandonne,18/09/2025
7432,Grenat - Avenant 19 - HTOL 1000hours,Sales Pipeline,Closed Won,Won,Deal successfully closed,5500.0,5500.0,100,FTK,,ICALPS,en complément du HTOL 162 heures,Opportunity,,2025-09-18,4247,19104.0,27,Negotiating,Won,18/09/2025
7433,ALYA - Avenant 3,Sales Pipeline,Closed Won,Won,Deal successfully closed,10000.0,10000.0,100,Desogn_Service,,ICALPS,reprise avec protection ESD,Opportunity,,2025-09-18,1076,4686.0,31,Negotiating,Won,18/09/2025
7434,Wezen IP DMA AHB,Sales Pipeline,Closed Won,Won,Deal successfully closed,60000.0,60000.0,100,Desogn_Service,,ICALPS,Design et vérification unitaire d'un DMA sur bus AHB,Opportunity,2025-09-18 02:53:00,2025-09-18,2153,2217.0,31,Negotiating,Won,18/09/2025
7435,Grenat - Lot prod 6-9,Sales Pipeline,Closed Won,Won,Deal successfully closed,936273.88,936273.88,100,Production,,ICALPS,4 lots octobre,Opportunity,,2025-09-18,4247,19104.0,27,Negotiating,Won,18/09/2025
7436,Grenat - Marge lots 6-9,Sales Pipeline,Closed Won,Won,Deal successfully closed,40344.0,40344.0,100,Production,,ICALPS,Marge sur les lots d'octobre,Opportunity,,2025-09-18,4247,4428.0,27,Negotiating,Won,18/09/2025
7437,CIS01-Phase1-3,Sales Pipeline,Closed Won,Won,Deal successfully closed,32000.0,32000.0,100,Desogn_Service,,ICALPS,Layout en régie,Opportunity,,2025-09-18,1095,1104.0,27,Negotiating,Won,18/09/2025
7438,SOC Faisabilité,Sales Pipeline,Closed Dead,Lost,Moved to Closed Dead (abandoned + low certainty),0.0,0.0,1,,,ICALPS,Projet gros soc,Opportunity,,2025-09-18,4214,23248.0,27,Identification,Abandonne,18/09/2025
7439,Deign service,Sales Pipeline,Closed Dead,Lost,Moved to Closed Dead (abandoned + low certainty),0.0,0.0,1,Desogn_Service,,ICALPS,Suport Design et P&R,Opportunity,,2025-09-18,18713,23222.0,27,Identification,Abandonne,18/09/2025
7440,LEM02,Sales Pipeline,Closed Won,Won,Deal successfully closed,61200.0,61200.0,100,Desogn_Service,,ICALPS,Besoin 1 personne 2 mois,Opportunity,,2025-09-18,7965,24384.0,27,Negotiating,Won,18/09/2025
7441,P&R,Sales Pipeline,Closed Dead,Lost,Moved to Closed Dead (abandoned + low certainty),0.0,0.0,1,Desogn_Service,,ICALPS,Besoin P&R en 22FDX,Opportunity,,2025-09-18,18604,25675.0,27,Identification,Abandonne,18/09/2025
7442,Redevances,Sales Pipeline,Closed Won,Won,Deal successfully closed,274000.0,274000.0,100,Desogn_Service,,ICALPS,Redvance sur prod,Opportunity,,2025-09-18,4299,4629.0,27,Negotiating,Won,18/09/2025
7443,ALYA - Avenant 4 - nouveau floorplan,Sales Pipeline,Closed Won,Won,Deal successfully closed,7500.0,7500.0,100,Desogn_Service,,ICALPS,Passage à un pitch de 185,Opportunity,,2025-09-18,1076,1050.0,27,Negotiating,Won,18/09/2025
7444,VEZAD3-Spec,Sales Pipeline,Closed Won,Won,Deal successfully closed,36000.0,36000.0,100,Desogn_Service,,ICALPS,Projet Lyra,Opportunity,2025-09-18 17:56:00,2025-09-18,17566,19963.0,27,Negotiating,Won,18/09/2025
7445,RADICUS,Sales Pipeline,Closed Won,Won,Deal successfully closed,300000.0,300000.0,100,Desogn_Service,,ICALPS,"Opportunité pour projet R&D amont
avec dépôt pour demande de financement par Vermon avant fin 2023

Briques de bases pour dérisquer des circuits pour sondes US actives

Alignement sur description du dépôt de projet pour financement par Vermon",Opportunity,2025-09-18 19:19:00,2025-09-18,3187,19954.0,31,Negotiating,Won,18/09/2025
7446,FLORES - WP0 pré étude,Studies Pipeline,Closed Won,Won,Deal successfully closed,60000.0,60000.0,100,Preetude,,ICALPS,Faisabilité pour un implant mini invasif pour imagerie US (matrice 100 x 100) du cerveau,Study,2025-09-18 10:24:00,2025-09-18,20982,25680.0,31,Negotiating,Won,18/09/2025
7447,P&R Chiplet en P18,Sales Pipeline,Closed Dead,Lost,Moved to Closed Dead (abandoned + low certainty),0.0,0.0,0,,,ICALPS,"Support avec experts en P&R sur techno P18 pour intervention sur une durée de 6 à 8 semaines (1 à 2 personnes)

=> décision d'internaliser les travaux (éduction budgétaire semble-t-il ...)",Opportunity,,2025-09-18,4287,25682.0,31,Evaluation technique,Abandonne,18/09/2025
7448,High-Performance BLDC pre-driver,Sales Pipeline,Closed Dead,Lost,Moved to Closed Dead (abandoned + low certainty),0.0,0.0,1,FTK,,ICALPS,"Actia a déjà choisi son partenaire de développement.
L'acheteur ne veut pas perdre son temps à discuter avec nous.",Opportunity,2025-09-18 10:37:00,2025-09-18,20983,25683.0,39,Identification,Abandonne,18/09/2025
7449,CIS01-Phase4,Sales Pipeline,Closed Won,Won,Deal successfully closed,32000.0,32000.0,100,Desogn_Service,,ICALPS,Phase 4,Opportunity,,2025-09-18,1095,1104.0,27,Negotiating,Won,18/09/2025
7450,DRAPEAU,Sales Pipeline,Closed Lost,Lost,Deal closed as lost,800000.0,800000.0,0,,,ICALPS,"Projet pour PUF sur FPGA et ASIC (techno ST)

En collaboration avec Tiempo - lead du marche public via IC'Alps

Non retenu:
- 2eme
- de loin la meilleure offre technique
- mais Secure-IC a fait une offre au moins 11% moins cher (< 1060 k€ là où nous étions à 1.2 M€ avec Tiempo)",Opportunity,2025-09-18 00:18:00,2025-09-18,10310,25699.0,31,Negotiating,Lost,18/09/2025
7451,GIENA,Sales Pipeline,Closed Dead,Lost,Moved to Closed Dead (abandoned + low certainty),6680000.0,6680000.0,10,FTK,,ICALPS,"Design, proto et indus",Opportunity,2025-09-18 19:14:00,2025-09-18,20932,25596.0,27,Construction offre,Abandonne,18/09/2025
7452,Avenant 21 - patterns additionnels ESR 1.2,Sales Pipeline,Closed Won,Won,Deal successfully closed,22200.0,22200.0,100,FTK,,ICALPS, patterns additionnels ESR 1.2,Opportunity,2025-09-18 20:30:00,2025-09-18,4247,19104.0,27,Negotiating,Won,18/09/2025
7453,TTT22 avenant 3,Sales Pipeline,Closed Won,Won,Deal successfully closed,5000.0,5000.0,100,Desogn_Service,,ICALPS,Nouveau code ROM,Opportunity,,2025-09-18,9103,10859.0,27,Negotiating,Won,18/09/2025
7454,Plateforme Image,Studies Pipeline,Closed Dead,Lost,Moved to Closed Dead (abandoned + low certainty),0.0,0.0,1,Preetude,,ICALPS,Plateforme Image,Study,,2025-09-18,9063,25697.0,27,Evaluation technique,Abandonne,18/09/2025
7455,TRISTAN - WP5,Sales Pipeline,Closed Won,Won,Deal successfully closed,135000.0,135000.0,100,Desogn_Service,,ICALPS,RF glitch detector,Opportunity,2025-09-18 20:05:00,2025-09-18,4718,4915.0,27,Negotiating,Won,18/09/2025
7456,Safety,Sales Pipeline,Identified,In Progress,Default mapping applied,0.0,0.0,20,Desogn_Service,,ICALPS,Besoin support en Safety,Opportunity,2025-09-18 23:16:00,2025-09-18,17484,24385.0,27,Qualified,Abandonne,18/09/2025
7457,CAPELLA-RF-MPW2,Sales Pipeline,Closed Won,Won,Deal successfully closed,45000.0,45000.0,100,Desogn_Service,,ICALPS,Modifi bloc PMU + Nvx P&R,Opportunity,,2025-09-18,17484,25640.0,27,Negotiating,Won,18/09/2025
7458,CAPELLA Full mask,Sales Pipeline,Closed Won,Won,Deal successfully closed,340000.0,340000.0,100,Desogn_Service,,ICALPS,P&R,Opportunity,,2025-09-18,17484,25640.0,27,Negotiating,Won,18/09/2025
7459,FLORES - WP1 Spec ASIC,Sales Pipeline,Design Win,In Progress,Mapped to Sales Pipeline,300000.0,300000.0,49,FTK,,ICALPS,En standby jusqu'à début 2025,Opportunity,2025-09-18 00:24:00,2025-09-18,20982,25680.0,39,Negotiating,In Progress,18/09/2025
7460,RADIUS - WP1,Studies Pipeline,Closed Won,Won,Deal successfully closed,150000.0,150000.0,100,Preetude,,ICALPS,"Engagement effort R&D sur fonds propres pour aller vers la propriété d'une solution capteur PMUT + ASIC pour sonde active (avec microbeamforming)

Effort VELA + XT4SENS à valoriser",Study,2025-09-18 07:56:00,2025-09-18,3187,3293.0,31,Negotiating,Won,18/09/2025
7461,Diomede ASIC WP1-WP2-WP3 (AL8892Q),Sales Pipeline,Closed Won,Won,Deal successfully closed,1350000.0,1350000.0,100,Desogn_Service,,ICALPS,Certain Work pack seront en option,Opportunity,,2025-09-18,20942,25618.0,39,Negotiating,Won,18/09/2025
7462,ALYA - Avenant 5,Sales Pipeline,Closed Won,Won,Deal successfully closed,10000.0,10000.0,100,Desogn_Service,,ICALPS,Second Tape-out,Opportunity,2025-09-18 09:47:00,2025-09-18,1076,1050.0,27,Negotiating,Won,18/09/2025
7463,TTT22B,Sales Pipeline,Closed Won,Won,Deal successfully closed,70000.0,70000.0,100,Desogn_Service,,ICALPS,Version améliorée de TTT22,Opportunity,2025-09-18 15:13:00,2025-09-18,9103,10859.0,27,Negotiating,Won,18/09/2025
7464,ALYA-FPGA,Sales Pipeline,Closed Won,Won,Deal successfully closed,155000.0,155000.0,100,Desogn_Service,,ICALPS,Dév FPGA démo,Opportunity,,2025-09-18,1076,1050.0,27,Negotiating,Won,18/09/2025
7465,Grenat-Avenant 22 corner,Sales Pipeline,Identified,In Progress,Default mapping applied,165000.0,165000.0,40,FTK,,ICALPS,Corner,Opportunity,,2025-09-18,4247,19104.0,27,Negotiating,Abandonne,18/09/2025
7466,GRENAT-Avenant 22 Caract temp TT,Sales Pipeline,Identified,In Progress,Default mapping applied,8000.0,8000.0,80,FTK,,ICALPS,Caract temp TT,Opportunity,,2025-09-18,4247,19104.0,27,Negotiating,Abandonne,18/09/2025
7467,Besoin Concepteur,Sales Pipeline,Closed Dead,Lost,Moved to Closed Dead (abandoned + low certainty),0.0,0.0,5,Desogn_Service,,ICALPS,Cherche un concepteur PMU,Opportunity,,2025-09-18,20990,25705.0,27,Evaluation technique,Abandonne,18/09/2025
7468,Besoin de développement,Sales Pipeline,Closed Dead,Lost,Moved to Closed Dead (abandoned + low certainty),0.0,0.0,1,Desogn_Service,,ICALPS,Doit envoyer un CDC,Opportunity,,2025-09-18,20990,25705.0,27,Identification,Abandonne,18/09/2025
7469,SALM - Design,Sales Pipeline,Closed Dead,Lost,Moved to Closed Dead (abandoned + low certainty),3400000.0,3400000.0,1,FTK,,ICALPS,Version ASIC de Salm,Opportunity,,2025-09-18,1157,1249.0,27,Construction offre,Abandonne,18/09/2025
7470,Support Fusa,Sales Pipeline,Identified,In Progress,Default mapping applied,0.0,0.0,30,FTK,,ICALPS,Va présenter ses besoins - Traité pendant le design,Opportunity,,2025-09-18,20973,25667.0,27,Qualified,Abandonne,18/09/2025
7471,URANUS 2 (CT digital image sensor),Sales Pipeline,Closed Won,Won,Deal successfully closed,135360.0,135360.0,100,Desogn_Service,,ICALPS,"Design, verification, and layout for a digital imaging sensor device for Computer Tomography applications. The existing database and simulation will be provided as a Cadence database. The RTL code of the digital block will be provided in VHDL.
The device needs to be implemented in the ams OSRAM C35 CMOS process.",Opportunity,2025-09-18 10:57:00,2025-09-18,11778,,39,Negotiating,Won,18/09/2025
7472,Equipe dédiée 2024 - 3 mois,Sales Pipeline,Closed Won,Won,Deal successfully closed,200000.0,200000.0,100,Desogn_Service,,ICALPS,"Dans le cadre du contrat annuel, et avec avenant 2 pour réévaluation des prix (hm et EDA)

Discussions initiées avec Crocus => Allegro microsystems
mais probabilité forte que dénonciation du contrat sous 3 mois soit facturation de janvier à avril.

Si prolongation par Allegro Microsystems alors nouvelle entrée à saisir",Opportunity,,2025-09-18,9061,,31,Negotiating,Won,18/09/2025
7473,RADIUS - WP2 & WP3,Sales Pipeline,Closed Won,Won,Deal successfully closed,450000.0,450000.0,100,Desogn_Service,,ICALPS,"Tranches optionnelles du projet RADIUS avec dev de blocs transceiver et microbeamforming
puis Testchip

Décision Vermon sur H1'24",Opportunity,2025-09-18 16:34:00,2025-09-18,3187,3293.0,31,Negotiating,Won,18/09/2025
7474,CAPELLA-Digital-MPW2,Sales Pipeline,Closed Won,Won,Deal successfully closed,325000.0,325000.0,100,Desogn_Service,,ICALPS,Reprise puce RF,Opportunity,,2025-09-18,17484,25640.0,27,Negotiating,Won,18/09/2025
7475,SAMOS,Sales Pipeline,Closed Dead,Lost,Moved to Closed Dead (abandoned + low certainty),2600000.0,2600000.0,1,Desogn_Service,,ICALPS,P&R 2 puces,Opportunity,2025-09-18 05:53:00,2025-09-18,19881,24510.0,27,Construction offre,Abandonne,18/09/2025
7476,Livraison Chara v1b en Waffle Pack,Sales Pipeline,Closed Won,Won,Deal successfully closed,8400.0,8400.0,100,Desogn_Service,,ICALPS,Pour livraison des 2300 circuits WLSP,Opportunity,2025-09-18 21:12:00,2025-09-18,3176,3277.0,31,Negotiating,Won,18/09/2025
7477,Charav1b - cartes de démo/dev,Sales Pipeline,Closed Won,Won,Deal successfully closed,11200.0,11200.0,100,Desogn_Service,,ICALPS,10 cartes de démo/dev avec Chara v1b en QFN + accéléromètre fournis par le client,Opportunity,2025-09-18 22:22:00,2025-09-18,3176,3277.0,31,Negotiating,Won,18/09/2025
7478,OXYGENB-Respin,Sales Pipeline,Closed Won,Won,Deal successfully closed,30000.0,30000.0,100,Desogn_Service,,ICALPS,Reprise du design OxyB,Opportunity,,2025-09-18,19796,24377.0,27,Negotiating,Won,18/09/2025
7479,Beemin-Amendment5,Sales Pipeline,Closed Won,Won,Deal successfully closed,25000.0,25000.0,100,Desogn_Service,,ICALPS,Change request Target,Opportunity,,2025-09-18,1072,19803.0,27,Negotiating,Won,18/09/2025
7480,Besoin support DfT,Sales Pipeline,Closed Dead,Lost,Moved to Closed Dead (abandoned + low certainty),20000.0,20000.0,10,Desogn_Service,,ICALPS,Reprise analyse STA,Opportunity,,2025-09-18,17581,24467.0,27,Evaluation technique,Abandonne,18/09/2025
7481,Wallis,Sales Pipeline,Identified,In Progress,Default mapping applied,950000.0,950000.0,80,FTK,,ICALPS,Companion chip Mosfet GAN,Opportunity,,2025-09-18,15153,18072.0,27,Negotiating,Abandonne,18/09/2025
